X.1,lat,long,checkins,address,name,station_info,X,url_location,locationIDs
3650,41.259049587278,-73.4356051951065,All Checkins (81),"https://www.google.com/maps/dir//978 Danbury Rd, Wilton, CT 06897, USA","Bruce Bennett Nissan | Wilton, CT | EV Station",CHAdeMO 1 Plug 50 kW 1 Stationcheck_circle0 Availableaccount_circle0 In Useremove_circle0 UnavailableInCharge Non-networked CCS1 1 Plug 50 kW 1 Stationcheck_circle0 Availableaccount_circle0 In Useremove_circle0 UnavailableInCharge Non-networked,3971,https://www.plugshare.com/location/10652,10652
3738,41.140709,-73.348274,All Checkins (42),"https://www.google.com/maps/dir//495 Crescent Park Rd, Westport, CT, 06880","Office Park | Westport, CT | EV Station",J-1772 2 Plugs  kW 2 Stationscheck_circle0 Availableaccount_circle0 In Useremove_circle0 Unavailable Non-networked,5369,https://www.plugshare.com/location/10843,10843
3744,41.7615925953923,-72.6677955238037,All Checkins (156),"https://www.google.com/maps/dir//100 Columbus Blvd, Hartford, CT 06103, USA","Connecticut Convention Center (1) | Hartford, CT | EV Station",J-1772 6 Plugs  kW 5 Stationscheck_circle0 Availableaccount_circle0 In Useremove_circle0 Unavailable Non-networked,5449,https://www.plugshare.com/location/10858,10858
3752,41.840424,-71.876816,All Checkins (2),"https://www.google.com/maps/dir//1085 North Main Street, Dayville, CT 06241, USA","Subway | Killingly, CT | EV Station",Wall 1 Plug  kW 1 Stationcheck_circle0 Availableaccount_circle0 In Useremove_circle0 Unavailable Non-networked,5556,https://www.plugshare.com/location/10884,10884
3779,41.145969,-73.49954,All Checkins (10),"https://www.google.com/maps/dir//261 Elm St, New Canaan, CT 06840","Chevy Auto | New Canaan, CT | EV Station",J-1772 4 Plugs 33.2 kW 4 Stationscheck_circle2 Availableaccount_circle0 In Useremove_circle1 UnavailableAmpUp Non-networked,6020,https://www.plugshare.com/location/10976,10976
3942,41.728676,-72.72802,All Checkins (0),"https://www.google.com/maps/dir//60 Woodlawn Street, West Hartford, CT 06110, USA","Wiremold/Legrand Headquarters and Factory | West Hartford, CT | EV Station",J-1772 14 Plugs 11.5 kW 14 Stationscheck_circle12 Availableaccount_circle0 In Useremove_circle1 UnavailableAmpUp Non-networked,7760,https://www.plugshare.com/location/11348,11348
3944,41.985096,-71.91497,All Checkins (0),"https://www.google.com/maps/dir//108 Mountain Hill Rd, North Grosvenor Dale, CT 06255, USA","Camp Waldron | Thompson, CT | EV Station",Wall 1 Plug  kW 1 Stationcheck_circle0 Availableaccount_circle0 In Useremove_circle0 Unavailable Non-networked,7772,https://www.plugshare.com/location/11352,11352
4123,41.918953,-71.908356,All Checkins (2),"https://www.google.com/maps/dir//250 Kennedy Drive, Putnam, CT 06260, USA","Riverfront Commons | Putnam, CT | EV Station",Wall 1 Plug  kW 1 Stationcheck_circle0 Availableaccount_circle0 In Useremove_circle0 Unavailable Non-networked,340996,https://www.plugshare.com/location/11813,11813
4147,41.784424,-72.74794,All Checkins (218),"https://www.google.com/maps/dir//345 N Main St, West Hartford 06117","Bishops Corner Shopping Center | West Hartford, CT | EV Station",J-1772 2 Plugs 6.48 kW 1 Stationcheck_circle0 Availableaccount_circle0 In Useremove_circle0 UnavailableChargePoint Non-networked,10301,https://www.plugshare.com/location/11873,11873
4254,41.245846,-73.009048,All Checkins (244),"https://www.google.com/maps/dir//1 Connecticut Tpke, Milford, CT 06460, USA","I-95 Milford NB Service Plaza - Mobil | Milford, CT | EV Station",NACS (Tesla) 2 Plugs 150 kW 2 Stationscheck_circle0 Availableaccount_circle0 In Useremove_circle0 UnavailableSupercharger Non-networked,11228,https://www.plugshare.com/location/12066,12066
4255,41.246197,-73.010574,All Checkins (247),"https://www.google.com/maps/dir//I-95 South, Milford, CT 06460, USA","I-95 Milford SB Service Plaza - Mobil | Milford, CT | EV Station",NACS (Tesla) 2 Plugs 150 kW 2 Stationscheck_circle0 Availableaccount_circle0 In Useremove_circle0 UnavailableSupercharger Non-networked,11233,https://www.plugshare.com/location/12067,12067
4314,41.86824,-71.892517,All Checkins (1),"https://www.google.com/maps/dir//16 Tracy Road, Dayville, CT 06241, USA","Comfort Inn & Suites | Killingly, CT | EV Station",Wall 1 Plug  kW 1 Stationcheck_circle0 Availableaccount_circle0 In Useremove_circle0 Unavailable Non-networked,341468,https://www.plugshare.com/location/12235,12235
4345,41.052268,-73.541053,All Checkins (40),"https://www.google.com/maps/dir//28 Bell St, Stamford, CT 06901","Bell Street Garage | Stamford, CT | EV Station",J-1772 3 Plugs  kW 3 Stationscheck_circle0 Availableaccount_circle0 In Useremove_circle0 Unavailable Non-networked,12293,https://www.plugshare.com/location/12305,12305
4587,41.805035,-72.243202,All Checkins (85),"https://www.google.com/maps/dir//9 Dog Lane, Storrs Mansfield, CT, 06269, USA","Storrs Center Parking Garage | Mansfield, CT | EV Station",J-1772 4 Plugs  kW 4 Stationscheck_circle0 Availableaccount_circle0 In Useremove_circle0 Unavailable Non-networked,14839,https://www.plugshare.com/location/12821,12821
4693,41.761074,-72.740701,All Checkins (214),"https://www.google.com/maps/dir//75 Isham Rd., West Hartford, CT, 06107","Blue Back Square | West Hartford, CT | EV Station",J-1772 1 Plug  kW 1 Stationcheck_circle0 Availableaccount_circle0 In Useremove_circle0 Unavailable Non-networked,16435,https://www.plugshare.com/location/13123,13123
4822,41.878468,-72.738509,All Checkins (76),"https://www.google.com/maps/dir//1985 Blue Hills Ave Ext, Bloomfield, CT, 06002","Eversource | Bloomfield, CT | EV Station",J-1772 1 Plug  kW 1 Stationcheck_circle0 Availableaccount_circle0 In Useremove_circle0 Unavailable Non-networked,18585,https://www.plugshare.com/location/13514,13514
4850,41.775211,-72.699623,All Checkins (7),"https://www.google.com/maps/dir//114 Woodland St  Hartford, CT 06105","Saint Francis Hospital | Hartford, CT | EV Station",J-1772 1 Plug  kW 1 Stationcheck_circle0 Availableaccount_circle0 In Useremove_circle0 Unavailable Non-networked,18959,https://www.plugshare.com/location/13597,13597
4851,41.7660288243448,-72.6769923609958,All Checkins (30),"https://www.google.com/maps/dir//185 Pearl St, Hartford, CT 06103","LAZ Parking 185 Pearl St | Hartford, CT | EV Station",J-1772 1 Plug 12 kW 1 Stationcheck_circle0 Availableaccount_circle1 In Useremove_circle0 UnavailableChargePoint Non-networked,18966,https://www.plugshare.com/location/13598,13598
4897,41.295814,-73.080914,All Checkins (5),"https://www.google.com/maps/dir//40Waterview Dr, Shelton, CT 06484","Hubbell Incorporated | Shelton, CT | EV Station",J-1772 1 Plug  kW 1 Stationcheck_circle0 Availableaccount_circle0 In Useremove_circle0 Unavailable Non-networked,19447,https://www.plugshare.com/location/13700,13700
4930,41.8010027538627,-72.2434498615466,All Checkins (28),"https://www.google.com/maps/dir//10 South Eagleville Rd, Storrs, CT 06268","Mansfield Community Center (1) | Mansfield, CT | EV Station",J-1772 2 Plugs  kW 1 Stationcheck_circle0 Availableaccount_circle0 In Useremove_circle0 Unavailable Non-networked,19867,https://www.plugshare.com/location/13768,13768
5013,41.799494,-71.902535,All Checkins (4),"https://www.google.com/maps/dir//554 Providence Rd, Brooklyn, CT 06234, USA","McDonald's | Brooklyn, CT | EV Station",Wall 1 Plug  kW 1 Stationcheck_circle0 Availableaccount_circle0 In Useremove_circle0 Unavailable Non-networked,20779,https://www.plugshare.com/location/13947,13947
5193,41.925011,-71.881719,All Checkins (2),"https://www.google.com/maps/dir//6 Providence Pike, Putnam, CT 06260, USA","McDonald's | Putnam, CT | EV Station",Wall 1 Plug  kW 1 Stationcheck_circle0 Availableaccount_circle0 In Useremove_circle0 Unavailable Non-networked,23064,https://www.plugshare.com/location/14431,14431
5196,41.766132,-72.671959,All Checkins (9),"https://www.google.com/maps/dir//10-90 State House Square, Hartford, CT, 06103","State House Square | Hartford, CT | EV Station",J-1772 1 Plug  kW 1 Stationcheck_circle0 Availableaccount_circle0 In Useremove_circle0 Unavailable Non-networked,23087,https://www.plugshare.com/location/14436,14436
5283,41.2570846201731,-73.0013045831458,All Checkins (14),"https://www.google.com/maps/dir//180 Marsh Hill Rd, Orange, CT 06477","AVANGRID NETWORKS | Orange, CT | EV Station",J-1772 5 Plugs 7.2 kW 3 Stationscheck_circle0 Availableaccount_circle0 In Useremove_circle0 Unavailable Non-networked CHAdeMO 2 Plugs 62.5 kW 2 Stationscheck_circle0 Availableaccount_circle0 In Useremove_circle0 UnavailableChargePoint Non-networked CCS1 2 Plugs 62.5 - 62.6 kW 2 Stationscheck_circle0 Availableaccount_circle0 In Useremove_circle0 UnavailableChargePoint Non-networked,24107,https://www.plugshare.com/location/14649,14649
5303,41.892295,-71.964161,All Checkins (1),"https://www.google.com/maps/dir//528 Pomfret Street, Pomfret Center, CT 06259, USA","The Rectory School | Pomfret, CT | EV Station",Wall 1 Plug  kW 1 Stationcheck_circle0 Availableaccount_circle0 In Useremove_circle0 Unavailable Non-networked,24451,https://www.plugshare.com/location/14717,14717
5344,41.986507,-72.468292,All Checkins (3),"https://www.google.com/maps/dir//349 Main St Somers, CT 06071","Sonny's Golf & Games | Somers, CT | EV Station",Wall 1 Plug  kW 1 Stationcheck_circle0 Availableaccount_circle0 In Useremove_circle0 Unavailable Non-networked,344537,https://www.plugshare.com/location/14830,14830
5586,41.30914,-72.100214,All Checkins (5),"https://www.google.com/maps/dir//98 Neptune Ave, New London, CT 06320, USA","Ocean Beach Park | New London, CT | EV Station",Wall 1 Plug  kW 1 Stationcheck_circle0 Availableaccount_circle0 In Useremove_circle0 Unavailable Non-networked,345376,https://www.plugshare.com/location/15531,15531
5637,41.946162,-72.686301,All Checkins (1),"https://www.google.com/maps/dir//34 Perimeter Road, Windsor Locks, CT 06096, USA","Connecticut Fire Academy | Windsor Locks, CT | EV Station",Wall 1 Plug  kW 1 Stationcheck_circle0 Availableaccount_circle0 In Useremove_circle0 Unavailable Non-networked,29039,https://www.plugshare.com/location/15722,15722
5683,41.951637,-72.665695,All Checkins (9),"https://www.google.com/maps/dir//1186 South St, Suffield, CT, 06078","Bradley International Airport - Executive Valet Parking | Suffield, CT | EV Station",Wall 1 Plug  kW 1 Stationcheck_circle0 Availableaccount_circle0 In Useremove_circle0 Unavailable Non-networked J-1772 1 Plug  kW 1 Stationcheck_circle0 Availableaccount_circle0 In Useremove_circle0 Unavailable Non-networked,29585,https://www.plugshare.com/location/15823,15823
5749,41.181049,-73.193588,All Checkins (16),"https://www.google.com/maps/dir//45 Lyon Terrace Bridgeport, CT 06604","Bridgeport City Hall | Bridgeport, CT | EV Station",J-1772 1 Plug  kW 1 Stationcheck_circle0 Availableaccount_circle0 In Useremove_circle0 Unavailable Non-networked,30465,https://www.plugshare.com/location/15996,15996
5931,41.364463,-72.02537,All Checkins (104),"https://www.google.com/maps/dir//625 N Rd, Groton, CT 06340, USA","Mystic Marriott Hotel & Resorts | Groton, CT | EV Station",NACS (Tesla) 2 Plugs 13 kW 2 Stationscheck_circle0 Availableaccount_circle0 In Useremove_circle0 UnavailableTesla Destination Non-networked J-1772 4 Plugs  kW 4 Stationscheck_circle0 Availableaccount_circle0 In Useremove_circle0 UnavailableEV Range Non-networked,32935,https://www.plugshare.com/location/16487,16487
6112,41.46841,-72.955945,All Checkins (1),"https://www.google.com/maps/dir//43 Candee Road, Prospect, CT 06712, USA","Holiday Hill | Prospect, CT | EV Station",Wall 1 Plug  kW 1 Stationcheck_circle0 Availableaccount_circle0 In Useremove_circle0 Unavailable Non-networked,35110,https://www.plugshare.com/location/16925,16925
6164,41.282225,-73.492646,All Checkins (85),"https://www.google.com/maps/dir//80 E Ridge Rd, Ridgefield, CT 06877, USA","Ridgefield Playhouse | Ridgefield, CT | EV Station",J-1772 2 Plugs  kW 1 Stationcheck_circle0 Availableaccount_circle0 In Useremove_circle0 Unavailable Non-networked,36072,https://www.plugshare.com/location/17118,17118
6167,41.917684,-72.261188,All Checkins (1),"https://www.google.com/maps/dir//327 Ruby Rd, Willington, CT 06279, USA","Country Pride Rest Stop | Willington, CT | EV Station",Wall 1 Plug  kW 1 Stationcheck_circle0 Availableaccount_circle0 In Useremove_circle0 Unavailable Non-networked,36104,https://www.plugshare.com/location/17124,17124
6268,41.56494,-72.653137,All Checkins (6),"https://www.google.com/maps/dir//675 Main St, Middletown, CT 06457, USA","Community Health Center | Middletown, CT | EV Station",J-1772 1 Plug  kW 1 Stationcheck_circle0 Availableaccount_circle0 In Useremove_circle0 Unavailable Non-networked,37346,https://www.plugshare.com/location/17367,17367
6497,41.550423,-72.662354,All Checkins (128),"https://www.google.com/maps/dir//161 Cross Street, Middletown, Connecticut 06459-0413","Wesleyan University | Middletown, CT | EV Station",J-1772 2 Plugs  kW 2 Stationscheck_circle0 Availableaccount_circle0 In Useremove_circle0 Unavailable Non-networked,40275,https://www.plugshare.com/location/17921,17921
6514,41.9835,-73.422884,All Checkins (16),"https://www.google.com/maps/dir//1 Main St, Salisbury, CT 06068","Chaiwalla Tea Room | Salisbury, CT | EV Station",NACS (Tesla) 1 Plug  kW 1 Stationcheck_circle0 Availableaccount_circle0 In Useremove_circle0 Unavailable Non-networked J-1772 1 Plug  kW 1 Stationcheck_circle0 Availableaccount_circle0 In Useremove_circle0 Unavailable Non-networked,40501,https://www.plugshare.com/location/17963,17963
6725,41.1675746612982,-73.2334350049496,All Checkins (53),"https://www.google.com/maps/dir//930 Kings Hwy East, Fairfield, CT, 06825","Paul Miller Nissan | Fairfield, CT | EV Station",J-1772 1 Plug  kW 1 Stationcheck_circle0 Availableaccount_circle0 In Useremove_circle0 Unavailable Non-networked CHAdeMO 1 Plug  kW 1 Stationcheck_circle0 Availableaccount_circle0 In Useremove_circle0 UnavailableInCharge Non-networked CCS1 1 Plug  kW 1 Stationcheck_circle0 Availableaccount_circle0 In Useremove_circle0 UnavailableInCharge Non-networked,42936,https://www.plugshare.com/location/18421,18421
6726,41.7913885012021,-72.6566735306711,All Checkins (221),"https://www.google.com/maps/dir//165 W Service Rd, Hartford, CT 06120, USA","Harte Nissan | Hartford, CT | EV Station",J-1772 2 Plugs  kW 1 Stationcheck_circle0 Availableaccount_circle0 In Useremove_circle0 Unavailable Non-networked CHAdeMO 1 Plug  kW 1 Stationcheck_circle0 Availableaccount_circle0 In Useremove_circle0 UnavailableInCharge Non-networked CCS1 1 Plug  kW 1 Stationcheck_circle0 Availableaccount_circle0 In Useremove_circle0 UnavailableInCharge Non-networked,42943,https://www.plugshare.com/location/18422,18422
6727,41.814246,-72.508149,All Checkins (159),"https://www.google.com/maps/dir//30 Tolland Turnpike, Manchester, CT 06040","Manchester City Nissan | Manchester, CT | EV Station",J-1772 3 Plugs  kW 3 Stationscheck_circle0 Availableaccount_circle0 In Useremove_circle0 Unavailable Non-networked,42951,https://www.plugshare.com/location/18423,18423
6728,41.567391,-73.098872,All Checkins (214),"https://www.google.com/maps/dir//2191 Straits Turnpike, Middlebury, CT 06762","Crabtree Nissan | Middlebury, CT | EV Station",J-1772 2 Plugs  kW 2 Stationscheck_circle0 Availableaccount_circle0 In Useremove_circle0 Unavailable Non-networked CHAdeMO 2 Plugs 50 kW 2 Stationscheck_circle0 Availableaccount_circle0 In Useremove_circle0 Unavailable Non-networked CCS1 2 Plugs 50 kW 2 Stationscheck_circle0 Availableaccount_circle0 In Useremove_circle0 Unavailable Non-networked,42960,https://www.plugshare.com/location/18424,18424
6729,41.360564,-72.871042,All Checkins (179),"https://www.google.com/maps/dir//900 Universal Dr N, North Haven, CT 06473, USA","Executive Nissan | North Haven, CT | EV Station",J-1772 1 Plug  kW 1 Stationcheck_circle0 Availableaccount_circle0 In Useremove_circle0 Unavailable Non-networked CCS1 1 Plug 50 kW 1 Stationcheck_circle0 Availableaccount_circle0 In Useremove_circle0 UnavailableInCharge Non-networked CHAdeMO 1 Plug 50 kW 1 Stationcheck_circle0 Availableaccount_circle0 In Useremove_circle0 UnavailableInCharge Non-networked,348938,https://www.plugshare.com/location/18425,18425
6730,41.820304,-72.869278,All Checkins (24),"https://www.google.com/maps/dir//46 Albany Tpke., West Simsbury, CT 06092, USA","Hoffman Nissan - Service | Simsbury, CT | EV Station",J-1772 1 Plug  kW 1 Stationcheck_circle0 Availableaccount_circle0 In Useremove_circle0 Unavailable Non-networked,42982,https://www.plugshare.com/location/18427,18427
6827,41.058609,-73.542639,All Checkins (31),"https://www.google.com/maps/dir//1351 Washington Blvd Stamford, Connecticut 06901","1351 Washington Blvd Garage | Stamford, CT | EV Station",J-1772 2 Plugs  kW 2 Stationscheck_circle0 Availableaccount_circle0 In Useremove_circle0 Unavailable Non-networked,44387,https://www.plugshare.com/location/18700,18700
6902,41.417091,-73.406901,All Checkins (104),"https://www.google.com/maps/dir//116 Newtown Rd, Danbury, CT 06810, USA","La Quinta Inn & Suites by Wyndham | Danbury, CT | EV Station",J-1772 2 Plugs  kW 1 Stationcheck_circle0 Availableaccount_circle0 In Useremove_circle0 Unavailable Non-networked,45028,https://www.plugshare.com/location/18828,18828
7062,41.330619,-73.472456,All Checkins (49),"https://www.google.com/maps/dir//746 Danbury Rd, Ridgefield, CT 06877","BMW of Ridgefield (1) | Ridgefield, CT | EV Station",CHAdeMO 2 Plugs 62.5 kW 2 Stationscheck_circle2 Availableaccount_circle0 In Useremove_circle0 UnavailableChargePoint Non-networked CCS1 2 Plugs 62 kW 2 Stationscheck_circle2 Availableaccount_circle0 In Useremove_circle0 UnavailableChargePoint Non-networked,46778,https://www.plugshare.com/location/19183,19183
7119,41.4985011068319,-72.0979826122685,All Checkins (34),"https://www.google.com/maps/dir//691 W Thames St, Norwich, CT 06360, USA","Nissan of Norwich | Norwich, CT | EV Station",J-1772 2 Plugs  kW 2 Stationscheck_circle0 Availableaccount_circle0 In Useremove_circle0 Unavailable Non-networked CCS1 1 Plug  kW 1 Stationcheck_circle0 Availableaccount_circle0 In Useremove_circle0 UnavailableInCharge Non-networked CHAdeMO 1 Plug  kW 1 Stationcheck_circle0 Availableaccount_circle0 In Useremove_circle0 UnavailableInCharge Non-networked,47356,https://www.plugshare.com/location/19306,19306
7142,41.176329,-73.230217,All Checkins (11),"https://www.google.com/maps/dir//421 Tunxis Hill Rd., Fairfield, CT, 06825","Fairfield Mitsubishi | Fairfield, CT | EV Station",J-1772 1 Plug  kW 1 Stationcheck_circle0 Availableaccount_circle0 In Useremove_circle0 Unavailable Non-networked,47586,https://www.plugshare.com/location/19345,19345
7200,41.685878,-72.804456,All Checkins (12),"https://www.google.com/maps/dir//735 slater road, New Britain, CT","EC Goodwin Vocational Technical School | New Britain, CT | EV Station",J-1772 1 Plug  kW 1 Stationcheck_circle0 Availableaccount_circle0 In Useremove_circle0 Unavailable Non-networked,48229,https://www.plugshare.com/location/19474,19474
7201,41.784676,-72.602489,All Checkins (37),"https://www.google.com/maps/dir//734 Tolland St, East Hartford, CT, 06108","East Hartford Public School - Department of Facilities | East Hartford, CT | EV Station",J-1772 1 Plug  kW 1 Stationcheck_circle0 Availableaccount_circle0 In Useremove_circle0 Unavailable Non-networked,48241,https://www.plugshare.com/location/19476,19476
7203,41.051842,-73.534401,All Checkins (6),"https://www.google.com/maps/dir//263 Tresser Blvd, Stamford, CT, 06901","One Stamford Plaza | Stamford, CT | EV Station",J-1772 2 Plugs  kW 1 Stationcheck_circle0 Availableaccount_circle0 In Useremove_circle0 Unavailable Non-networked,48262,https://www.plugshare.com/location/19479,19479
7261,41.054659,-73.538284,All Checkins (10),"https://www.google.com/maps/dir//6-7 Landmark Square, Stamford, CT 06901, USA","Landmark Square Parking Garage | Stamford, CT | EV Station",J-1772 2 Plugs  kW 2 Stationscheck_circle0 Availableaccount_circle0 In Useremove_circle0 Unavailable Non-networked,49335,https://www.plugshare.com/location/19686,19686
7270,41.0681334385415,-73.5032174034271,All Checkins (336),"https://www.google.com/maps/dir//Darien Tpke Southbound, I-95, Darien, CT 06820, USA","Connecticut Welcome Center | Darien, CT | EV Station",NACS (Tesla) 12 Plugs 250 kW 12 Stationscheck_circle0 Availableaccount_circle0 In Useremove_circle0 UnavailableSupercharger Non-networked,49465,https://www.plugshare.com/location/19707,19707
7293,41.9098349628734,-73.0423972981129,All Checkins (16),"https://www.google.com/maps/dir//385 New Hartford Rd, Barkhamsted, CT 06063, USA","Lombard Ford | Barkhamsted, CT | EV Station",J-1772 1 Plug  kW 1 Stationcheck_circle0 Availableaccount_circle0 In Useremove_circle0 Unavailable Non-networked,49735,https://www.plugshare.com/location/19755,19755
